hidden_size,num_layers,learning_rate,dropout,seq_len,batch_size,final_equity,total_return_pct,trades,hit_rate,max_drawdown,RoverMDD,time_s
64,2,0.0001,0.2,60,256,98966.6521697441,-0.010333478302558942,169,0.4437869822485207,-0.020443576358789572,0.5054633358275464,39.3
64,2,0.0005,0.4,40,128,98868.74194671752,-0.011312580532824796,213,0.5258215962441315,-0.02241878078111126,0.5046028436281472,30.1
128,3,0.001,0.3,40,128,97206.2883735662,-0.027937116264337966,210,0.4857142857142857,-0.05537046049834771,0.5045491045748415,25.1
128,3,0.0001,0.4,40,128,99093.71600417428,-0.009062839958257246,206,0.470873786407767,-0.017966041403212007,0.5044427848550417,40.0
32,2,0.0005,0.2,20,128,100827.60271572412,0.008276027157241187,201,0.5422885572139303,-0.01645769342897796,0.5028667712736181,36.9
32,3,0.0005,0.2,40,128,98506.70168171282,-0.014932983182871831,198,0.47474747474747475,-0.031045347704904636,0.4810055060363416,45.1
64,2,0.0005,0.3,40,128,98511.99087062375,-0.014880091293762525,215,0.5302325581395348,-0.030966905721251714,0.4805159232796946,29.2
128,3,0.001,0.3,40,256,98557.62839348956,-0.014423716065104382,222,0.4369369369369369,-0.030409280288703933,0.4743195474594092,16.6
64,2,0.0001,0.3,60,256,99163.18636807556,-0.008368136319244367,169,0.4319526627218935,-0.017872992040089963,0.46820008090834725,37.1
128,2,0.001,0.2,20,128,98270.69519215156,-0.017293048078484426,224,0.4732142857142857,-0.037080068545480294,0.46637044527773086,23.8
64,2,0.001,0.3,20,128,97698.5142241777,-0.023014857758222932,220,0.4818181818181818,-0.04958988957764121,0.46410383153181556,22.2
64,2,0.0001,0.4,60,128,99024.72100196581,-0.009752789980341913,171,0.5146198830409356,-0.021105938753104292,0.46208747663059807,51.7
128,2,0.0005,0.2,60,256,99237.8709566096,-0.007621290433904069,245,0.5265306122448979,-0.016507718885200973,0.46168041065543525,23.9
32,3,0.0001,0.3,40,128,99457.5763850554,-0.005424236149445933,194,0.4690721649484536,-0.011774136324822604,0.46069078867469776,75.1
64,2,0.0005,0.4,20,128,100752.58677362514,0.007525867736251385,194,0.5412371134020618,-0.016454067730852007,0.457386456610975,27.4
32,2,0.0005,0.3,20,128,100755.12808154277,0.007551280815427745,201,0.5373134328358209,-0.016661679650527783,0.4532124595966858,31.9
32,2,0.0001,0.2,40,128,99128.9600203427,-0.008710399796573037,180,0.5333333333333333,-0.01930228903105724,0.45126253070597316,72.4
128,3,0.001,0.3,60,256,98458.45420292033,-0.015415457970796706,231,0.42857142857142855,-0.035138914500311036,0.438700460444225,23.3
32,3,0.0005,0.4,40,256,99144.86172157941,-0.008551382784205926,190,0.45789473684210524,-0.019614184470270968,0.4359795227360676,25.2
128,3,0.0005,0.2,40,128,98565.96393284877,-0.014340360671512316,212,0.4858490566037736,-0.03295784267017998,0.4351122376249272,25.1
64,2,0.0005,0.4,40,256,99217.15592400433,-0.00782844075995672,203,0.4876847290640394,-0.01833338221605807,0.42700472109831694,20.5
64,2,0.001,0.2,60,128,101429.60309164517,0.01429603091645171,223,0.47533632286995514,-0.03358202390105658,0.425704863964495,25.5
32,2,0.0005,0.4,60,256,99324.73744557804,-0.006752625544219627,203,0.46798029556650245,-0.01588527190313893,0.4250871867597877,22.9
32,2,0.0001,0.4,60,256,100562.35127836061,0.005623512783606129,189,0.5502645502645502,-0.013275138858897195,0.4236123511308635,51.7
64,3,0.001,0.4,60,256,98563.41913391637,-0.014365808660836338,220,0.45,-0.0344893935156424,0.41652830613912756,18.0
32,3,0.0001,0.2,20,256,99411.45943808187,-0.005885405619181256,201,0.4626865671641791,-0.014199494988752281,0.41447992508488574,43.0
32,2,0.0005,0.2,40,256,99249.97035223579,-0.007500296477642114,187,0.45454545454545453,-0.018117579832168884,0.41397893908130456,20.9
128,2,0.0005,0.3,40,128,99038.8296281131,-0.009611703718868957,228,0.49122807017543857,-0.023392675842903055,0.410885175489019,24.2
32,2,0.0001,0.3,60,256,100547.68786095451,0.0054768786095450925,189,0.544973544973545,-0.013377440802669005,0.40941153770251565,50.5
32,3,0.0005,0.3,40,256,99269.11438288521,-0.007308856171147927,189,0.4603174603174603,-0.017881690773600134,0.4087340656812191,24.3
64,3,0.001,0.4,20,256,99290.83186559475,-0.007091681344052486,198,0.4595959595959596,-0.017379409008272728,0.40805077667927564,16.6
128,3,0.0005,0.2,20,128,98833.57802168296,-0.01166421978317041,205,0.5024390243902439,-0.028671989168518208,0.406815854826623,24.6
128,3,0.0005,0.4,40,128,98434.79385186301,-0.015652061481369894,214,0.5186915887850467,-0.03892490276818139,0.4021091992081853,26.0
32,3,0.0001,0.2,40,128,99572.95637826748,-0.004270436217325186,199,0.4824120603015075,-0.010770753089307195,0.39648445952815664,81.1
32,2,0.0005,0.4,40,256,99272.62643750454,-0.00727373562495457,188,0.4627659574468085,-0.01855372771642394,0.3920363463411069,22.0
32,2,0.0001,0.3,40,128,99277.26314799208,-0.007227368520079181,184,0.532608695652174,-0.018845240982757527,0.38351159991489997,74.6
32,2,0.0005,0.4,20,128,100642.66160067145,0.006426616006714466,201,0.5373134328358209,-0.016783951015005072,0.38290245252556965,33.0
32,2,0.001,0.3,20,128,100803.37005980432,0.008033700598043215,206,0.5728155339805825,-0.021108401893744633,0.3805925544948034,24.5
64,2,0.001,0.4,20,128,100674.9652534694,0.006749652534694032,223,0.547085201793722,-0.01833338221605807,0.36816188388752746,21.1
32,2,0.001,0.4,20,128,100817.46323740034,0.008174632374003413,205,0.551219512195122,-0.02239994485082797,0.36493984375596594,24.8
128,2,0.0005,0.2,20,256,100766.32066278947,0.007663206627894687,206,0.558252427184466,-0.021100969422005456,0.36316846276754466,14.9
64,3,0.001,0.3,40,128,100575.58217512835,0.005755821751283511,222,0.49099099099099097,-0.015981385464165276,0.3601578701790072,27.8
32,3,0.001,0.2,60,128,98873.36827092413,-0.011266317290758743,227,0.44052863436123346,-0.03149883843908119,0.3576740555861392,42.4
64,2,0.001,0.3,20,256,100898.58344218816,0.00898583442188159,202,0.5099009900990099,-0.02512910583054484,0.3575867156784847,12.5
32,2,0.0005,0.3,40,256,99378.36100993733,-0.006216389900626673,187,0.46524064171123,-0.017508396231908585,0.35505193155826964,22.6
128,2,0.001,0.4,20,256,98677.90910473131,-0.013220908952686877,201,0.5024875621890548,-0.037987969880693084,0.34802883634500936,15.3
128,3,0.0001,0.4,60,128,99138.28839359594,-0.008617116064040602,225,0.48,-0.02497944928222451,0.3449682163398447,44.1
64,2,0.001,0.4,40,128,100852.70564318055,0.00852705643180554,221,0.45701357466063347,-0.024816787508650018,0.34360033218777375,25.2
64,3,0.0001,0.4,40,128,100721.38682190339,0.007213868219033902,200,0.515,-0.021214938001379302,0.3400372048490025,63.8
32,3,0.0001,0.4,40,128,99667.23706039335,-0.003327629396066477,194,0.4742268041237113,-0.010025511225151496,0.33191618076475626,74.8
32,3,0.0005,0.2,40,256,99463.61808816511,-0.005363819118348911,186,0.46774193548387094,-0.016462980409916117,0.32581093974443,24.5
64,2,0.0005,0.2,20,256,100700.23097823266,0.007002309782326629,186,0.5053763440860215,-0.02214148256210713,0.3162529773101266,15.5
32,3,0.0005,0.2,60,128,99370.95628957535,-0.0062904371042465206,222,0.45495495495495497,-0.019905582647255282,0.31601371412827695,47.7
128,3,0.001,0.3,20,256,99107.98278087705,-0.008920172191229503,197,0.4416243654822335,-0.028299305404146047,0.3152081672620359,16.9
64,3,0.0001,0.3,40,128,100519.41473378117,0.0051941473378117374,197,0.5076142131979695,-0.01659925242384941,0.31291453405147995,61.5
128,3,0.0001,0.2,60,128,99246.51233910487,-0.007534876608951308,229,0.47161572052401746,-0.024260383380332873,0.3105835753222101,45.3
128,2,0.0001,0.2,60,256,99632.73950998072,-0.0036726049001928186,223,0.484304932735426,-0.011826020427965322,0.3105528966877232,44.8
128,2,0.0005,0.4,40,256,100425.45168548748,0.004254516854874819,216,0.5046296296296297,-0.013997958899602314,0.3039383731149326,20.4
32,3,0.001,0.4,40,256,99420.41544225662,-0.005795845577433793,190,0.46842105263157896,-0.019071793565088813,0.3038961992564333,18.4
64,3,0.0005,0.4,20,128,100471.61516472547,0.004716151647254738,212,0.5235849056603774,-0.01598138546416561,0.29510280305982023,33.4
64,2,0.0001,0.4,60,256,99484.39919631259,-0.0051560080368741185,183,0.4644808743169399,-0.017877392818665738,0.2884093944331046,40.2
64,2,0.001,0.2,40,128,100787.57076089567,0.007875707608956728,217,0.46543778801843316,-0.027383416618080858,0.2876086544933373,23.1
32,2,0.0001,0.2,60,256,100402.9196538577,0.004029196538576944,191,0.5340314136125655,-0.014199311145046911,0.28376000056752276,49.4
128,3,0.001,0.2,60,256,98307.03729362415,-0.016929627063758525,236,0.4067796610169492,-0.0600191471665561,0.28207043690204353,30.4
64,2,0.0001,0.4,40,128,99483.80169339276,-0.0051619830660724255,170,0.5294117647058824,-0.018587092678064243,0.27771869196974497,48.7
32,2,0.0005,0.3,20,256,99258.25560027795,-0.007417443997220543,203,0.4482758620689655,-0.027391669529113205,0.2707919642991064,22.1
32,2,0.0001,0.2,20,128,100498.57694061084,0.004985769406108447,182,0.5494505494505495,-0.0185681520537323,0.26851187946332444,70.9
128,2,0.001,0.4,60,128,101121.17904242825,0.011211790424282516,236,0.5084745762711864,-0.042783596854974126,0.2620581542568225,29.0
128,3,0.0001,0.3,20,128,100445.66561941437,0.004456656194143725,201,0.5472636815920398,-0.017102477598416543,0.26058541334130153,38.5
64,2,0.0001,0.2,40,128,99535.37070142046,-0.004646292985795444,171,0.52046783625731,-0.0179398116843974,0.2589934090465629,41.3
64,3,0.0001,0.4,40,256,100304.28948682488,0.003042894868248841,159,0.5157232704402516,-0.011863008179926138,0.2565028045245592,36.0
64,2,0.001,0.4,40,256,100771.6212815707,0.007716212815706967,197,0.467005076142132,-0.030419075156957742,0.2536636231013763,17.3
64,3,0.0001,0.4,60,128,100581.19099171303,0.005811909917130252,206,0.46601941747572817,-0.02296779096987489,0.2530460994160602,71.9
128,3,0.0005,0.2,60,128,99372.2861535769,-0.0062771384642309564,227,0.47577092511013214,-0.025248326603279136,0.2486160197015081,26.6
128,2,0.0001,0.4,60,256,99763.30268279037,-0.0023669731720963316,221,0.4796380090497738,-0.009647422760406865,0.24534771937334568,44.8
64,3,0.001,0.2,60,256,99321.41429701098,-0.006785857029890176,211,0.4312796208530806,-0.027666412080213143,0.24527419783295215,17.8
128,2,0.0005,0.3,60,256,99563.20261116733,-0.004367973888326669,247,0.5303643724696356,-0.01791578899907864,0.24380583453797663,23.8
128,2,0.0001,0.2,40,256,100215.81931461435,0.0021581931461434577,197,0.5126903553299492,-0.00885363551298457,0.2437634961342483,35.5
64,3,0.0001,0.2,60,256,99560.24116129144,-0.0043975883870855615,186,0.45161290322580644,-0.018050187099874604,0.24363118026162245,44.9
32,3,0.0005,0.2,20,128,99499.8265591848,-0.0050017344081519696,182,0.47802197802197804,-0.020693847750982264,0.24170151768486625,35.6
32,2,0.001,0.3,20,256,100575.03187388291,0.005750318738829083,216,0.5185185185185185,-0.02461906147932713,0.2335718095369997,17.3
32,3,0.0001,0.4,60,128,99689.41562640775,-0.003105843735922535,211,0.4834123222748815,-0.013395582465010492,0.2318558184412702,81.5
128,2,0.0005,0.2,20,128,99203.02735057882,-0.007969726494211791,223,0.5112107623318386,-0.03462828019338515,0.23015080303451524,24.0
64,2,0.001,0.4,20,256,100589.14416890807,0.005891441689080675,180,0.49444444444444446,-0.025851411932375945,0.22789632165902382,12.4
64,3,0.0005,0.4,60,256,99610.36464528365,-0.003896353547163453,211,0.4597156398104265,-0.017633846686336274,0.22095879682239572,21.4
64,2,0.0001,0.2,40,256,99690.90603679787,-0.003090939632021327,153,0.47058823529411764,-0.014208770623362121,0.2175374431718386,32.6
32,3,0.0005,0.4,20,128,99621.51207546666,-0.0037848792453334316,169,0.4260355029585799,-0.017655095517675523,0.21437885972036647,36.3
128,2,0.001,0.3,60,128,99498.59684606532,-0.005014031539346761,229,0.4497816593886463,-0.023582415083472252,0.2126173897626307,26.5
128,2,0.0005,0.4,20,128,100449.44257331153,0.0044944257331153495,224,0.5133928571428571,-0.021734670475883067,0.20678600754966098,24.1
64,2,0.0001,0.2,20,128,99397.88570051664,-0.0060211429948336444,171,0.5146198830409356,-0.029123791669877663,0.20674310072960828,41.2
64,3,0.0001,0.4,60,256,99666.55899801724,-0.003334410019827628,178,0.47191011235955055,-0.016229977396174045,0.2054476071305966,39.9
128,3,0.0005,0.4,40,256,99378.09827791406,-0.006219017220859387,221,0.47058823529411764,-0.030420501218672014,0.2044350675274927,19.9
64,2,0.0001,0.3,20,128,99437.27639135454,-0.00562723608645465,172,0.5116279069767442,-0.028739040180500552,0.1958045937203126,42.3
128,3,0.0001,0.2,40,256,100236.92525545905,0.002369252554590494,182,0.521978021978022,-0.012430958519764168,0.19059290969586806,31.4
32,3,0.0001,0.3,60,128,99762.03264053652,-0.0023796735946348055,214,0.48130841121495327,-0.012682755381702493,0.18763064673375146,85.3
64,3,0.0001,0.3,60,128,100464.41550194196,0.0046441550194195585,203,0.4729064039408867,-0.02489303148537292,0.1865644617108387,68.9
64,3,0.0001,0.3,60,256,99679.46254378014,-0.003205374562198558,182,0.46153846153846156,-0.017467529756648892,0.18350474319234836,44.4
64,3,0.001,0.4,40,128,99541.69043575611,-0.004583095642438857,220,0.5045454545454545,-0.025119946627757184,0.18244846258449457,28.6
64,3,0.001,0.4,40,256,99589.40308943464,-0.00410596910565364,197,0.4416243654822335,-0.02252404394362384,0.18229271421821955,17.0
64,2,0.0001,0.4,40,256,99744.75835258709,-0.0025524164741291314,153,0.47058823529411764,-0.014086587897824132,0.1811947998083615,34.2
128,2,0.0001,0.4,40,256,100186.39297064587,0.00186392970645873,195,0.5333333333333333,-0.010385970598852934,0.17946610658271933,32.1
64,2,0.001,0.2,20,256,99455.73824179721,-0.005442617582027888,202,0.5,-0.03133587398105653,0.1736864778470233,12.9
128,3,0.0005,0.2,20,256,99528.25639973262,-0.004717436002673785,210,0.45714285714285713,-0.027771403248309734,0.16986667762137317,16.3
64,2,0.0001,0.4,20,128,99547.68567401274,-0.004523143259872595,170,0.5176470588235295,-0.02766060933706571,0.1635229074224154,42.5
128,3,0.001,0.2,40,128,100515.60292098495,0.005156029209849512,198,0.4898989898989899,-0.031798041125897236,0.16214927169366714,33.3
64,2,0.001,0.3,40,128,99403.07227850625,-0.005969277214937465,218,0.46788990825688076,-0.03749155418009953,0.1592165847876733,23.6
64,2,0.0001,0.3,40,256,99777.38732571914,-0.0022261267428085557,153,0.477124183006536,-0.014077422866037748,0.1581345366969945,33.0
64,3,0.0005,0.3,60,256,99741.36771687397,-0.0025863228312603312,213,0.4647887323943662,-0.016792878979361547,0.15401306913715765,20.9
32,2,0.0001,0.4,20,128,99586.74673949703,-0.004132532605029701,185,0.5567567567567567,-0.02734237279682583,0.1511402333563913,81.7
64,3,0.0001,0.4,20,128,100230.90049106014,0.002309004910601361,190,0.5157894736842106,-0.015349516151440978,0.15042851434666213,63.6
64,3,0.001,0.3,60,128,100240.8542373676,0.0024085423736760277,220,0.4954545454545455,-0.016050660677537798,0.15005876842482116,28.4
64,3,0.0005,0.4,40,128,100407.5561057029,0.004075561057028972,216,0.49537037037037035,-0.027344413891675745,0.14904547134102825,31.3
32,3,0.0001,0.2,60,128,99818.4619674094,-0.0018153803259060078,213,0.4835680751173709,-0.012230759736659547,0.1484274374603832,84.6
128,3,0.0001,0.3,60,256,99801.51399575682,-0.001984860042431828,216,0.48148148148148145,-0.014194178104728672,0.13983620804156238,46.3
64,2,0.001,0.2,20,128,100247.89035321893,0.002478903532189288,219,0.5251141552511416,-0.017964766504331875,0.13798696084313403,23.2
64,3,0.0005,0.2,40,128,99661.39851615371,-0.00338601483846287,217,0.4792626728110599,-0.02455254639328186,0.1379089070528897,30.9
128,3,0.0001,0.4,60,256,99817.0125658813,-0.0018298743411869509,212,0.4858490566037736,-0.013438093535607432,0.13617068048665257,49.3
128,3,0.0001,0.4,20,128,100267.16353263597,0.002671635326359683,204,0.5588235294117647,-0.020112680958257134,0.1328333767091781,38.3
32,3,0.0001,0.2,60,256,100150.42384016693,0.0015042384016692814,200,0.515,-0.011326420069896814,0.13280792981245884,49.4
128,3,0.0005,0.3,60,256,100239.94590975219,0.0023994590975219034,228,0.4824561403508772,-0.018123215196531817,0.13239698759307789,23.2
64,2,0.0005,0.3,20,128,100271.71930212705,0.0027171930212705046,193,0.5284974093264249,-0.02072550696483677,0.13110381453541947,26.6
64,2,0.0001,0.2,60,128,99712.93963264761,-0.002870603673523874,184,0.5108695652173914,-0.022066640522340752,0.1300879338935898,64.1
64,3,0.001,0.4,60,128,100211.2815247776,0.002112815247776016,226,0.47345132743362833,-0.016404657255767785,0.1287936233494401,27.4
128,3,0.0001,0.2,60,256,100139.38962774101,0.0013938962774100946,209,0.5167464114832536,-0.010865661922153769,0.12828452490023723,40.6
64,2,0.0005,0.3,20,256,100312.34725942946,0.0031234725942945805,181,0.5193370165745856,-0.024430785331882365,0.12784986449937916,16.4
128,3,0.0001,0.4,40,256,100159.42298996668,0.0015942298996668252,185,0.5081081081081081,-0.012634138791291938,0.1261842952655899,33.1
128,2,0.0001,0.2,60,128,99829.5629843053,-0.0017043701569469704,237,0.5021097046413502,-0.013578583601825733,0.12551899424309662,42.2
64,2,0.0001,0.3,40,128,99794.87826560493,-0.0020512173439507023,170,0.5352941176470588,-0.016529068352235443,0.12409757768793359,47.9
32,3,0.0001,0.4,60,256,100131.17912075456,0.0013117912075456116,200,0.51,-0.011270929523835238,0.11638713601850642,49.6
64,2,0.0001,0.3,60,128,100235.38986496734,0.002353898649673356,182,0.532967032967033,-0.020287579688541557,0.11602658798194838,58.7
32,3,0.0005,0.2,20,256,99779.1572872173,-0.002208427127827017,212,0.4386792452830189,-0.019601771501361775,0.11266467052090638,28.4
32,3,0.0001,0.4,40,256,100120.92772525332,0.001209277252533211,181,0.5138121546961326,-0.011082770583248469,0.10911326219826523,39.5
128,2,0.0005,0.2,40,256,100098.31664548544,0.000983166454854363,209,0.5167464114832536,-0.009546457836204003,0.10298756583052207,17.0
32,2,0.0005,0.2,20,256,99816.7744443376,-0.0018322555566240043,208,0.4951923076923077,-0.021562520344875602,0.08497409056633982,21.9
128,3,0.0001,0.3,40,256,100096.71679918878,0.0009671679918878363,190,0.5,-0.01186494572729413,0.08151474217559734,36.4
32,3,0.0005,0.4,20,256,100139.46519721053,0.0013946519721053483,210,0.4666666666666667,-0.017383954224580167,0.08022639464462981,26.8
32,3,0.0005,0.3,20,128,99866.0609686047,-0.0013393903139530447,179,0.4972067039106145,-0.01792338779424063,0.07472863553080264,35.2
32,3,0.001,0.3,20,128,99863.72208360829,-0.0013627791639171482,188,0.4574468085106383,-0.018451760613788726,0.07385632148830089,30.6
32,3,0.0001,0.2,40,256,99914.33661023142,-0.0008566338976858242,179,0.4972067039106145,-0.013060701311349177,0.06558866000108639,39.4
64,3,0.0001,0.3,20,128,100069.86825217423,0.000698682521742303,187,0.5240641711229946,-0.010713087027259371,0.0652176650823904,63.7
64,2,0.0005,0.2,20,128,100141.87942834209,0.0014187942834208661,194,0.5360824742268041,-0.022146907711507846,0.06406286159234956,26.5
32,3,0.0001,0.3,20,256,99923.35844949746,-0.0007664155050253612,237,0.48945147679324896,-0.012039041965512531,0.0636608383973461,34.0
32,2,0.0005,0.4,20,256,100148.36165633226,0.0014836165633225755,211,0.4786729857819905,-0.023936769637746824,0.06198065093056679,24.9
32,3,0.0001,0.3,60,256,100073.29449844989,0.0007329449844988994,199,0.5125628140703518,-0.012087832148539257,0.060634940615672886,48.8
64,3,0.0001,0.3,40,256,100076.68107248051,0.0007668107248051092,171,0.47953216374269003,-0.012939023085451473,0.05926341731836808,41.9
64,3,0.0001,0.2,20,128,100069.2804509813,0.0006928045098129951,189,0.5132275132275133,-0.011956072154701736,0.057945828767899256,63.2
32,2,0.0005,0.2,60,128,99846.93758333253,-0.0015306241666746792,213,0.5258215962441315,-0.028133921531605988,0.05440493480282006,35.0
64,3,0.0001,0.2,60,128,100117.39055369615,0.001173905536961538,204,0.4803921568627451,-0.022589017383375598,0.05196797705000991,63.8
64,2,0.0005,0.4,20,256,100139.28247465103,0.001392824746510305,180,0.5,-0.026860429241725936,0.051854150727667525,15.7
32,3,0.001,0.4,20,256,99906.17355011831,-0.0009382644988168613,204,0.4411764705882353,-0.019814099554875342,0.047353375621149406,19.1
128,2,0.0001,0.3,60,256,99961.38712232512,-0.0003861287767488102,225,0.49777777777777776,-0.009361398905195717,0.0412469098538791,46.0
64,3,0.0001,0.2,40,128,100059.78517517302,0.0005978517517301953,202,0.5099009900990099,-0.015117446552314728,0.03954713844439916,61.0
128,3,0.001,0.4,20,128,99930.4902315294,-0.0006950976847059792,224,0.4642857142857143,-0.018678086502632918,0.03721460892731149,25.1
128,2,0.0005,0.3,20,128,99905.20607305155,-0.0009479392694844864,221,0.5158371040723982,-0.02666357779797368,0.03555184066695377,23.1
128,3,0.0001,0.3,60,128,99928.80972406013,-0.0007119027593986539,229,0.4847161572052402,-0.020195905773733314,0.03524985545954323,44.6
32,3,0.0001,0.3,40,256,99953.71200738971,-0.0004628799261029053,182,0.5,-0.013146524347520505,0.0352093004863454,41.1
128,2,0.001,0.3,20,128,99945.37970932548,-0.0005462029067451658,233,0.48068669527896996,-0.024718214053039866,0.022097183298645046,24.6
32,2,0.0001,0.3,20,128,100052.32683081017,0.0005232683081016876,186,0.553763440860215,-0.024860998108988785,0.021047759458719954,82.0
128,2,0.0001,0.4,60,128,100028.3453570161,0.0002834535701609275,239,0.5188284518828452,-0.013578583601825511,0.02087504694693045,44.9
64,3,0.0001,0.2,40,256,100022.96018815768,0.00022960188157681842,173,0.4797687861271676,-0.013488890298915202,0.017021554515517366,42.3
128,2,0.0001,0.3,60,128,100011.25607331897,0.00011256073318974814,239,0.5104602510460251,-0.013578583601825844,0.008289578389797053,44.8
32,3,0.0005,0.3,20,256,100001.97598678108,1.975986781078973e-05,211,0.45023696682464454,-0.018262904670170443,0.0010819674179794814,25.8
